Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
148	:	1779880251.612	 14107.697	0	0	0	0	run_cell IBEX 3 EXDRL 2
150	:	1779880311.584	 14053.625	0	0	0	0	run_cell IBEX 3 EXDRL 4
151	:	1779892363.124	 13980.924	0	0	0	0	run_cell IBEX 4 EXDRL 0
152	:	1779892782.940	 14085.642	0	0	0	0	run_cell IBEX 4 EXDRL 1
155	:	1779892993.858	 13978.914	0	0	0	0	run_cell IBEX 4 EXDRL 4
153	:	1779892972.036	 14040.809	0	0	0	0	run_cell IBEX 4 EXDRL 2
154	:	1779892989.984	 14041.276	0	0	0	0	run_cell IBEX 4 EXDRL 3
156	:	1779893060.751	 14051.425	0	0	0	0	run_cell IBEX 5 EXDRL 0
157	:	1779893159.759	 14068.131	0	0	0	0	run_cell IBEX 5 EXDRL 1
158	:	1779893207.505	 14027.076	0	0	0	0	run_cell IBEX 5 EXDRL 2
159	:	1779893345.241	 13991.690	0	0	0	0	run_cell IBEX 5 EXDRL 3
160	:	1779893633.060	 14025.373	0	0	0	0	run_cell IBEX 5 EXDRL 4
161	:	1779894032.320	 13982.858	0	0	0	0	run_cell IBEX 6 EXDRL 0
162	:	1779894193.965	 13969.242	0	0	0	0	run_cell IBEX 6 EXDRL 1
163	:	1779894288.218	 14007.759	0	0	0	0	run_cell IBEX 6 EXDRL 2
164	:	1779894359.320	 13938.399	0	0	0	0	run_cell IBEX 6 EXDRL 3
165	:	1779894365.220	 13987.134	0	0	0	0	run_cell IBEX 6 EXDRL 4
166	:	1779906344.064	 14009.395	0	0	0	0	run_cell IBEX 7 EXDRL 0
167	:	1779906868.596	 14025.702	0	0	0	0	run_cell IBEX 7 EXDRL 1
168	:	1779906972.780	 13980.615	0	0	0	0	run_cell IBEX 7 EXDRL 2
169	:	1779907012.856	 13984.608	0	0	0	0	run_cell IBEX 7 EXDRL 3
170	:	1779907031.268	 14016.147	0	0	0	0	run_cell IBEX 7 EXDRL 4
171	:	1779907112.188	 14030.081	0	0	0	0	run_cell IBEX 8 EXDRL 0
172	:	1779907227.900	 14040.411	0	0	0	0	run_cell IBEX 8 EXDRL 1
173	:	1779907234.589	 14058.394	0	0	0	0	run_cell IBEX 8 EXDRL 2
174	:	1779907336.948	 14083.755	0	0	0	0	run_cell IBEX 8 EXDRL 3
175	:	1779907658.449	 14050.833	0	0	0	0	run_cell IBEX 8 EXDRL 4
176	:	1779908015.188	 14006.371	0	0	0	0	run_cell IBEX 9 EXDRL 0
177	:	1779908163.218	 14098.041	0	0	0	0	run_cell IBEX 9 EXDRL 1
178	:	1779908295.985	 14052.765	0	0	0	0	run_cell IBEX 9 EXDRL 2
179	:	1779908297.730	 14105.592	0	0	0	0	run_cell IBEX 9 EXDRL 3
180	:	1779908352.361	 14101.915	0	0	0	0	run_cell IBEX 9 EXDRL 4
181	:	1779920353.468	 14004.223	0	0	0	0	run_cell IBEX 10 EXDRL 0
182	:	1779920894.316	 14116.516	0	0	0	0	run_cell IBEX 10 EXDRL 1
184	:	1779920997.478	 14069.653	0	0	0	0	run_cell IBEX 10 EXDRL 3
185	:	1779921047.422	 14023.038	0	0	0	0	run_cell IBEX 10 EXDRL 4
183	:	1779920953.410	 14125.856	0	0	0	0	run_cell IBEX 10 EXDRL 2
186	:	1779921142.280	 14015.776	0	0	0	0	run_cell IBEX 11 EXDRL 0
187	:	1779921268.323	 13983.541	0	0	0	0	run_cell IBEX 11 EXDRL 1
189	:	1779921420.714	 13843.282	0	0	0	0	run_cell IBEX 11 EXDRL 3
188	:	1779921292.991	 13985.213	0	0	0	0	run_cell IBEX 11 EXDRL 2
190	:	1779921709.294	 13720.074	0	0	0	0	run_cell IBEX 11 EXDRL 4
191	:	1779922021.567	 13536.292	0	0	0	0	run_cell IBEX 12 EXDRL 0
192	:	1779922261.277	 13409.761	0	0	0	0	run_cell IBEX 12 EXDRL 1
193	:	1779922348.760	 13323.394	0	0	0	0	run_cell IBEX 12 EXDRL 2
194	:	1779922403.330	 13303.417	0	0	0	0	run_cell IBEX 12 EXDRL 3
195	:	1779922454.288	 13255.408	0	0	0	0	run_cell IBEX 12 EXDRL 4
