Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
90	:	1778391445.479	  4571.786	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 3 --variant V2 --seed 4 --out results/full_optimal > logs/full_optimal/HSI_f3_V2_s4.log 2>&1
105	:	1778395632.981	   429.118	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 4 --variant V0 --seed 4 --out results/full_optimal > logs/full_optimal/HSI_f4_V0_s4.log 2>&1
106	:	1778395993.654	   433.181	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 4 --variant V1 --seed 0 --out results/full_optimal > logs/full_optimal/HSI_f4_V1_s0.log 2>&1
107	:	1778396017.270	   434.578	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 4 --variant V1 --seed 1 --out results/full_optimal > logs/full_optimal/HSI_f4_V1_s1.log 2>&1
108	:	1778396062.106	   446.314	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 4 --variant V1 --seed 2 --out results/full_optimal > logs/full_optimal/HSI_f4_V1_s2.log 2>&1
109	:	1778396426.840	   437.157	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 4 --variant V1 --seed 3 --out results/full_optimal > logs/full_optimal/HSI_f4_V1_s3.log 2>&1
110	:	1778396451.854	   426.991	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 4 --variant V1 --seed 4 --out results/full_optimal > logs/full_optimal/HSI_f4_V1_s4.log 2>&1
96	:	1778392629.415	  4944.134	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 3 --variant V4 --seed 0 --out results/full_optimal > logs/full_optimal/HSI_f3_V4_s0.log 2>&1
97	:	1778393062.951	  4871.443	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 3 --variant V4 --seed 1 --out results/full_optimal > logs/full_optimal/HSI_f3_V4_s1.log 2>&1
98	:	1778393355.094	  4924.498	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 3 --variant V4 --seed 2 --out results/full_optimal > logs/full_optimal/HSI_f3_V4_s2.log 2>&1
99	:	1778394195.514	  4754.746	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 3 --variant V4 --seed 3 --out results/full_optimal > logs/full_optimal/HSI_f3_V4_s3.log 2>&1
116	:	1778398279.603	   676.537	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 4 --variant V3 --seed 0 --out results/full_optimal > logs/full_optimal/HSI_f4_V3_s0.log 2>&1
100	:	1778394325.036	  4820.864	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 3 --variant V4 --seed 4 --out results/full_optimal > logs/full_optimal/HSI_f3_V4_s4.log 2>&1
117	:	1778398950.266	   571.535	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 4 --variant V3 --seed 1 --out results/full_optimal > logs/full_optimal/HSI_f4_V3_s1.log 2>&1
118	:	1778398956.147	   566.279	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 4 --variant V3 --seed 2 --out results/full_optimal > logs/full_optimal/HSI_f4_V3_s2.log 2>&1
